transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amoumt,transaction_hour_bucket,transaction_time_formatted,Day_of_week,Month_of_year,day_number,day_category,time_category,order_bucket
390,2023-01-01,2026-03-21T16:28:57.000Z,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,16,16:28:57,Sun,Jan,1,Weekend,Afternoon,Single
391,2023-01-01,2026-03-21T16:29:36.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,16,16:29:36,Sun,Jan,1,Weekend,Afternoon,Couple/Small Group
392,2023-01-01,2026-03-21T16:30:12.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,16,16:30:12,Sun,Jan,1,Weekend,Afternoon,Single
393,2023-01-01,2026-03-21T16:33:35.000Z,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,16,16:33:35,Sun,Jan,1,Weekend,Afternoon,Single
394,2023-01-01,2026-03-21T16:35:11.000Z,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,16,16:35:11,Sun,Jan,1,Weekend,Afternoon,Single
395,2023-01-01,2026-03-21T16:39:24.000Z,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,16,16:39:24,Sun,Jan,1,Weekend,Afternoon,Single
396,2023-01-01,2026-03-21T16:39:27.000Z,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,16,16:39:27,Sun,Jan,1,Weekend,Afternoon,Single
397,2023-01-01,2026-03-21T16:40:18.000Z,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,16,16:40:18,Sun,Jan,1,Weekend,Afternoon,Single
398,2023-01-01,2026-03-21T16:40:19.000Z,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,16,16:40:19,Sun,Jan,1,Weekend,Afternoon,Single
399,2023-01-01,2026-03-21T16:41:51.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,16,16:41:51,Sun,Jan,1,Weekend,Afternoon,Single
400,2023-01-01,2026-03-21T16:43:33.000Z,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,16,16:43:33,Sun,Jan,1,Weekend,Afternoon,Couple/Small Group
401,2023-01-01,2026-03-21T16:44:46.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,16,16:44:46,Sun,Jan,1,Weekend,Afternoon,Couple/Small Group
402,2023-01-01,2026-03-21T16:47:05.000Z,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,16,16:47:05,Sun,Jan,1,Weekend,Afternoon,Single
403,2023-01-01,2026-03-21T16:47:05.000Z,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,16,16:47:05,Sun,Jan,1,Weekend,Afternoon,Single
404,2023-01-01,2026-03-21T16:48:31.000Z,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,16,16:48:31,Sun,Jan,1,Weekend,Afternoon,Couple/Small Group
405,2023-01-01,2026-03-21T16:49:19.000Z,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,16,16:49:19,Sun,Jan,1,Weekend,Afternoon,Single
406,2023-01-01,2026-03-21T16:49:19.000Z,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,16,16:49:19,Sun,Jan,1,Weekend,Afternoon,Single
407,2023-01-01,2026-03-21T16:49:38.000Z,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,16,16:49:38,Sun,Jan,1,Weekend,Afternoon,Single
408,2023-01-01,2026-03-21T16:52:13.000Z,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5,16,16:52:13,Sun,Jan,1,Weekend,Afternoon,Couple/Small Group
409,2023-01-01,2026-03-21T16:52:51.000Z,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,16,16:52:51,Sun,Jan,1,Weekend,Afternoon,Single
410,2023-01-01,2026-03-21T16:56:48.000Z,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,16,16:56:48,Sun,Jan,1,Weekend,Afternoon,Single
411,2023-01-01,2026-03-21T16:58:42.000Z,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,16,16:58:42,Sun,Jan,1,Weekend,Afternoon,Single
412,2023-01-01,2026-03-21T16:58:42.000Z,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,16,16:58:42,Sun,Jan,1,Weekend,Afternoon,Single
413,2023-01-01,2026-03-21T17:01:03.000Z,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,17,17:01:03,Sun,Jan,1,Weekend,Evening,Couple/Small Group
414,2023-01-01,2026-03-21T17:01:31.000Z,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,17,17:01:31,Sun,Jan,1,Weekend,Evening,Couple/Small Group
415,2023-01-01,2026-03-21T17:03:21.000Z,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,17,17:03:21,Sun,Jan,1,Weekend,Evening,Single
416,2023-01-01,2026-03-21T17:05:44.000Z,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,17,17:05:44,Sun,Jan,1,Weekend,Evening,Couple/Small Group
417,2023-01-01,2026-03-21T17:09:18.000Z,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,17,17:09:18,Sun,Jan,1,Weekend,Evening,Couple/Small Group
418,2023-01-01,2026-03-21T17:10:34.000Z,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,17,17:10:34,Sun,Jan,1,Weekend,Evening,Single
419,2023-01-01,2026-03-21T17:10:35.000Z,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,17,17:10:35,Sun,Jan,1,Weekend,Evening,Single
420,2023-01-01,2026-03-21T17:11:58.000Z,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,17,17:11:58,Sun,Jan,1,Weekend,Evening,Couple/Small Group
421,2023-01-01,2026-03-21T17:13:17.000Z,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,17,17:13:17,Sun,Jan,1,Weekend,Evening,Couple/Small Group
422,2023-01-01,2026-03-21T17:16:17.000Z,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,17,17:16:17,Sun,Jan,1,Weekend,Evening,Single
423,2023-01-01,2026-03-21T17:17:19.000Z,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,17,17:17:19,Sun,Jan,1,Weekend,Evening,Couple/Small Group
424,2023-01-01,2026-03-21T17:17:22.000Z,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,17,17:17:22,Sun,Jan,1,Weekend,Evening,Single
425,2023-01-01,2026-03-21T17:18:36.000Z,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,17,17:18:36,Sun,Jan,1,Weekend,Evening,Single
426,2023-01-01,2026-03-21T17:19:08.000Z,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,17,17:19:08,Sun,Jan,1,Weekend,Evening,Couple/Small Group
427,2023-01-01,2026-03-21T17:19:08.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,17,17:19:08,Sun,Jan,1,Weekend,Evening,Single
428,2023-01-01,2026-03-21T17:19:11.000Z,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,17,17:19:11,Sun,Jan,1,Weekend,Evening,Couple/Small Group
429,2023-01-01,2026-03-21T17:19:28.000Z,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,17,17:19:28,Sun,Jan,1,Weekend,Evening,Couple/Small Group
430,2023-01-01,2026-03-21T17:19:49.000Z,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,17,17:19:49,Sun,Jan,1,Weekend,Evening,Couple/Small Group
431,2023-01-01,2026-03-21T17:19:49.000Z,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,17,17:19:49,Sun,Jan,1,Weekend,Evening,Single
432,2023-01-01,2026-03-21T17:20:02.000Z,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,17,17:20:02,Sun,Jan,1,Weekend,Evening,Couple/Small Group
433,2023-01-01,2026-03-21T17:20:02.000Z,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3,17,17:20:02,Sun,Jan,1,Weekend,Evening,Single
434,2023-01-01,2026-03-21T17:22:36.000Z,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,17,17:22:36,Sun,Jan,1,Weekend,Evening,Single
435,2023-01-01,2026-03-21T17:23:03.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,17,17:23:03,Sun,Jan,1,Weekend,Evening,Single
436,2023-01-01,2026-03-21T17:23:04.000Z,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,17,17:23:04,Sun,Jan,1,Weekend,Evening,Single
437,2023-01-01,2026-03-21T17:25:45.000Z,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,17,17:25:45,Sun,Jan,1,Weekend,Evening,Couple/Small Group
438,2023-01-01,2026-03-21T17:26:15.000Z,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,17,17:26:15,Sun,Jan,1,Weekend,Evening,Single
439,2023-01-01,2026-03-21T17:26:15.000Z,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,17,17:26:15,Sun,Jan,1,Weekend,Evening,Single
440,2023-01-01,2026-03-21T17:28:42.000Z,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,3,17,17:28:42,Sun,Jan,1,Weekend,Evening,Single
441,2023-01-01,2026-03-21T17:28:42.000Z,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,17,17:28:42,Sun,Jan,1,Weekend,Evening,Single
442,2023-01-01,2026-03-21T17:29:25.000Z,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,17,17:29:25,Sun,Jan,1,Weekend,Evening,Single
443,2023-01-01,2026-03-21T17:29:25.000Z,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,17,17:29:25,Sun,Jan,1,Weekend,Evening,Single
444,2023-01-01,2026-03-21T17:34:47.000Z,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,17,17:34:47,Sun,Jan,1,Weekend,Evening,Couple/Small Group
445,2023-01-01,2026-03-21T17:35:26.000Z,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,17,17:35:26,Sun,Jan,1,Weekend,Evening,Single
446,2023-01-01,2026-03-21T17:35:26.000Z,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,17,17:35:26,Sun,Jan,1,Weekend,Evening,Single
447,2023-01-01,2026-03-21T17:37:26.000Z,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,17,17:37:26,Sun,Jan,1,Weekend,Evening,Single
448,2023-01-01,2026-03-21T17:40:50.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,17,17:40:50,Sun,Jan,1,Weekend,Evening,Single
449,2023-01-01,2026-03-21T17:41:55.000Z,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,17,17:41:55,Sun,Jan,1,Weekend,Evening,Couple/Small Group
450,2023-01-01,2026-03-21T17:41:55.000Z,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,17,17:41:55,Sun,Jan,1,Weekend,Evening,Single
451,2023-01-01,2026-03-21T17:43:49.000Z,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,17,17:43:49,Sun,Jan,1,Weekend,Evening,Couple/Small Group
452,2023-01-01,2026-03-21T17:44:28.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,17,17:44:28,Sun,Jan,1,Weekend,Evening,Couple/Small Group
453,2023-01-01,2026-03-21T17:44:28.000Z,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,17,17:44:28,Sun,Jan,1,Weekend,Evening,Single
454,2023-01-01,2026-03-21T17:44:48.000Z,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,17,17:44:48,Sun,Jan,1,Weekend,Evening,Single
455,2023-01-01,2026-03-21T17:45:21.000Z,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,17,17:45:21,Sun,Jan,1,Weekend,Evening,Single
456,2023-01-01,2026-03-21T17:46:21.000Z,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,17,17:46:21,Sun,Jan,1,Weekend,Evening,Couple/Small Group
457,2023-01-01,2026-03-21T17:46:21.000Z,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,17,17:46:21,Sun,Jan,1,Weekend,Evening,Single
458,2023-01-01,2026-03-21T17:49:04.000Z,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,17,17:49:04,Sun,Jan,1,Weekend,Evening,Couple/Small Group
459,2023-01-01,2026-03-21T17:50:19.000Z,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,3,17,17:50:19,Sun,Jan,1,Weekend,Evening,Single
460,2023-01-01,2026-03-21T17:50:30.000Z,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,17,17:50:30,Sun,Jan,1,Weekend,Evening,Couple/Small Group
461,2023-01-01,2026-03-21T17:51:06.000Z,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,17,17:51:06,Sun,Jan,1,Weekend,Evening,Couple/Small Group
462,2023-01-01,2026-03-21T17:54:11.000Z,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,17,17:54:11,Sun,Jan,1,Weekend,Evening,Couple/Small Group
463,2023-01-01,2026-03-21T17:56:46.000Z,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,17,17:56:46,Sun,Jan,1,Weekend,Evening,Single
464,2023-01-01,2026-03-21T17:58:01.000Z,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,17,17:58:01,Sun,Jan,1,Weekend,Evening,Single
465,2023-01-01,2026-03-21T17:59:44.000Z,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,17,17:59:44,Sun,Jan,1,Weekend,Evening,Couple/Small Group
466,2023-01-01,2026-03-21T17:59:44.000Z,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,17,17:59:44,Sun,Jan,1,Weekend,Evening,Single
467,2023-01-01,2026-03-21T18:01:08.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,18,18:01:08,Sun,Jan,1,Weekend,Evening,Couple/Small Group
468,2023-01-01,2026-03-21T18:02:00.000Z,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,18,18:02:00,Sun,Jan,1,Weekend,Evening,Single
469,2023-01-01,2026-03-21T18:02:21.000Z,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,6,18,18:02:21,Sun,Jan,1,Weekend,Evening,Couple/Small Group
470,2023-01-01,2026-03-21T18:03:13.000Z,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,18,18:03:13,Sun,Jan,1,Weekend,Evening,Single
471,2023-01-01,2026-03-21T18:03:13.000Z,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,18,18:03:13,Sun,Jan,1,Weekend,Evening,Single
472,2023-01-01,2026-03-21T18:04:34.000Z,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,18,18:04:34,Sun,Jan,1,Weekend,Evening,Single
473,2023-01-01,2026-03-21T18:06:52.000Z,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6,18,18:06:52,Sun,Jan,1,Weekend,Evening,Couple/Small Group
474,2023-01-01,2026-03-21T18:06:52.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,18,18:06:52,Sun,Jan,1,Weekend,Evening,Single
475,2023-01-01,2026-03-21T18:07:13.000Z,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,18,18:07:13,Sun,Jan,1,Weekend,Evening,Single
476,2023-01-01,2026-03-21T18:08:53.000Z,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,18,18:08:53,Sun,Jan,1,Weekend,Evening,Couple/Small Group
477,2023-01-01,2026-03-21T18:12:37.000Z,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,18,18:12:37,Sun,Jan,1,Weekend,Evening,Couple/Small Group
478,2023-01-01,2026-03-21T18:13:32.000Z,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,18,18:13:32,Sun,Jan,1,Weekend,Evening,Couple/Small Group
479,2023-01-01,2026-03-21T18:13:41.000Z,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,18,18:13:41,Sun,Jan,1,Weekend,Evening,Couple/Small Group
480,2023-01-01,2026-03-21T18:14:28.000Z,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,18,18:14:28,Sun,Jan,1,Weekend,Evening,Couple/Small Group
481,2023-01-01,2026-03-21T18:17:09.000Z,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,18,18:17:09,Sun,Jan,1,Weekend,Evening,Couple/Small Group
482,2023-01-01,2026-03-21T18:18:10.000Z,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,18,18:18:10,Sun,Jan,1,Weekend,Evening,Single
483,2023-01-01,2026-03-21T18:19:45.000Z,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,18,18:19:45,Sun,Jan,1,Weekend,Evening,Single
484,2023-01-01,2026-03-21T18:19:45.000Z,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,18,18:19:45,Sun,Jan,1,Weekend,Evening,Single
485,2023-01-01,2026-03-21T18:21:22.000Z,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,18,18:21:22,Sun,Jan,1,Weekend,Evening,Single
486,2023-01-01,2026-03-21T18:22:12.000Z,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,18,18:22:12,Sun,Jan,1,Weekend,Evening,Couple/Small Group
487,2023-01-01,2026-03-21T18:22:48.000Z,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6,18,18:22:48,Sun,Jan,1,Weekend,Evening,Couple/Small Group
488,2023-01-01,2026-03-21T18:22:53.000Z,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,18,18:22:53,Sun,Jan,1,Weekend,Evening,Single
489,2023-01-01,2026-03-21T18:22:53.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,18,18:22:53,Sun,Jan,1,Weekend,Evening,Single
490,2023-01-01,2026-03-21T18:23:34.000Z,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,18,18:23:34,Sun,Jan,1,Weekend,Evening,Couple/Small Group
491,2023-01-01,2026-03-21T18:25:51.000Z,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,18,18:25:51,Sun,Jan,1,Weekend,Evening,Single
492,2023-01-01,2026-03-21T18:25:57.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,18,18:25:57,Sun,Jan,1,Weekend,Evening,Single
493,2023-01-01,2026-03-21T18:27:08.000Z,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,18,18:27:08,Sun,Jan,1,Weekend,Evening,Couple/Small Group
494,2023-01-01,2026-03-21T18:29:34.000Z,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,18,18:29:34,Sun,Jan,1,Weekend,Evening,Couple/Small Group
495,2023-01-01,2026-03-21T18:30:05.000Z,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,18,18:30:05,Sun,Jan,1,Weekend,Evening,Couple/Small Group
496,2023-01-01,2026-03-21T18:34:56.000Z,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,18,18:34:56,Sun,Jan,1,Weekend,Evening,Couple/Small Group
497,2023-01-01,2026-03-21T18:39:29.000Z,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,18,18:39:29,Sun,Jan,1,Weekend,Evening,Single
498,2023-01-01,2026-03-21T18:40:29.000Z,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,18,18:40:29,Sun,Jan,1,Weekend,Evening,Couple/Small Group
499,2023-01-01,2026-03-21T18:41:13.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,18,18:41:13,Sun,Jan,1,Weekend,Evening,Single
500,2023-01-01,2026-03-21T18:41:28.000Z,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,6,18,18:41:28,Sun,Jan,1,Weekend,Evening,Couple/Small Group
501,2023-01-01,2026-03-21T18:42:04.000Z,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,18,18:42:04,Sun,Jan,1,Weekend,Evening,Couple/Small Group
502,2023-01-01,2026-03-21T18:42:16.000Z,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,18,18:42:16,Sun,Jan,1,Weekend,Evening,Single
503,2023-01-01,2026-03-21T18:43:19.000Z,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,18,18:43:19,Sun,Jan,1,Weekend,Evening,Single
504,2023-01-01,2026-03-21T18:43:42.000Z,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,18,18:43:42,Sun,Jan,1,Weekend,Evening,Single
505,2023-01-01,2026-03-21T18:45:11.000Z,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,18,18:45:11,Sun,Jan,1,Weekend,Evening,Couple/Small Group
506,2023-01-01,2026-03-21T18:49:48.000Z,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,18,18:49:48,Sun,Jan,1,Weekend,Evening,Single
507,2023-01-01,2026-03-21T18:51:23.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,18,18:51:23,Sun,Jan,1,Weekend,Evening,Couple/Small Group
508,2023-01-01,2026-03-21T18:51:41.000Z,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,18,18:51:41,Sun,Jan,1,Weekend,Evening,Single
509,2023-01-01,2026-03-21T18:52:18.000Z,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,18,18:52:18,Sun,Jan,1,Weekend,Evening,Couple/Small Group
510,2023-01-01,2026-03-21T18:52:57.000Z,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,18,18:52:57,Sun,Jan,1,Weekend,Evening,Couple/Small Group
511,2023-01-01,2026-03-21T18:55:19.000Z,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,18,18:55:19,Sun,Jan,1,Weekend,Evening,Couple/Small Group
512,2023-01-01,2026-03-21T18:56:24.000Z,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,18,18:56:24,Sun,Jan,1,Weekend,Evening,Couple/Small Group
513,2023-01-01,2026-03-21T18:56:35.000Z,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,18,18:56:35,Sun,Jan,1,Weekend,Evening,Couple/Small Group
514,2023-01-01,2026-03-21T18:56:35.000Z,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,18,18:56:35,Sun,Jan,1,Weekend,Evening,Single
515,2023-01-01,2026-03-21T19:00:27.000Z,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,19,19:00:27,Sun,Jan,1,Weekend,Evening,Single
516,2023-01-01,2026-03-21T19:02:52.000Z,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,6,19,19:02:52,Sun,Jan,1,Weekend,Evening,Couple/Small Group
517,2023-01-01,2026-03-21T19:06:58.000Z,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,19,19:06:58,Sun,Jan,1,Weekend,Evening,Single
518,2023-01-01,2026-03-21T19:07:26.000Z,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,19,19:07:26,Sun,Jan,1,Weekend,Evening,Couple/Small Group
519,2023-01-01,2026-03-21T19:07:40.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,19,19:07:40,Sun,Jan,1,Weekend,Evening,Single
520,2023-01-01,2026-03-21T19:08:11.000Z,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,19,19:08:11,Sun,Jan,1,Weekend,Evening,Couple/Small Group
521,2023-01-01,2026-03-21T19:08:56.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,19,19:08:56,Sun,Jan,1,Weekend,Evening,Single
